Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,adhesion_kpa,round,family
0.1360027324230745,0.5760787538394659,0.096393922672611,0.0982469649209222,0.0,0.0932776261439262,121.33050247699929,round_0,BA
0.3876382754320898,0.3407972176833833,0.1727752937140062,0.0,0.0,0.0987892131705205,15.682944090587403,round_0,HEA
0.6309308234278235,0.1366208732337461,0.085435414692371,0.0789061624737801,0.0,0.0681067261722789,37.53715498938429,round_0,HEA
0.6078580100544446,0.1072807356602305,0.0723503451036586,0.0,0.1413427996657947,0.0711681095158715,5.322009907997169,round_0,HEA
0.4662692902189215,0.2054803643612447,0.274251059388884,0.0,0.0,0.0539992860309497,4.585987261146497,round_0,HEA
0.328617269983455,0.4282228614351946,0.0815479304772417,0.0,0.073811905249264,0.0878000328548444,18.343949044585987,round_0,BA
0.340612637209585,0.5183737552721069,0.0635304808887282,0.0,0.0,0.0774831266295796,12.229299363057326,round_0,BA
0.4685729616022154,0.3605452089200998,0.0,0.0,0.0,0.1708818294776847,13.13517338995046,round_0,HEA
0.5408159565311154,0.2718028093252027,0.1038211793272858,0.0,0.0,0.0835600548163961,16.475583864118896,round_0,HEA
0.101069566190779,0.4174877052359685,0.2002927491265373,0.2004098991077906,0.0,0.0807400803389243,91.15357395612172,round_0,BA
0.1318291300177241,0.5795522916729042,0.1177844702812793,0.0768439255908862,0.0,0.0939901824372061,118.895966029724,round_0,BA
0.5655275912572929,0.1962820385397028,0.1577673843598085,0.0,0.0,0.0804229858431956,7.643312101910828,round_0,HEA
0.221317709979232,0.4070039162248873,0.0859797612436589,0.0,0.0898458515122745,0.1958527610399472,20.09907997169144,round_0,BA
0.159769802160694,0.4419800110877564,0.1296050496910115,0.1227807323134574,0.0,0.1458644047470805,97.38145789101203,round_0,BA
0.2109621697167597,0.4002201405866712,0.2141441400764116,0.0,0.0821738545007615,0.0924996951193958,8.88888888888889,round_0,BA
0.2628950117951479,0.4991987321272498,0.1646469149194859,0.0,0.0,0.0732593411581164,13.531493276716208,round_0,BA
0.5308109599307134,0.3008694423191962,0.0,0.0857600083005031,0.0,0.0825595894495872,65.10969568294409,round_0,HEA
0.2247839960480437,0.1856652719505916,0.1052261854096245,0.1886628293376699,0.0,0.2956617172540701,20.38216560509554,round_0,AAm
0.4250004389698795,0.0819956441983721,0.2520798474162552,0.1761111146431045,0.0,0.0648129547723885,7.246992215145081,round_0,HEA
0.5593263594284578,0.1968846926557987,0.1626077395468457,0.0,0.0,0.0811812083688977,2.6610049539985847,round_0,HEA
0.6313261233454271,0.1523332733873075,0.0,0.069688467078214,0.0770926277375216,0.0695595084515295,61.769285208775656,round_0,HEA
0.1449016929388186,0.5972041881923081,0.1081463889659167,0.0874702468139013,0.0,0.0622774830890552,48.35102618542109,round_0,BA
0.2101589951048604,0.1897406163400691,0.108316249989577,0.1921504550706435,0.0,0.2996336834948498,12.965322009907997,round_0,AAm
0.0,0.2871786345133568,0.2403105803392148,0.393044152893331,0.0,0.0794666322540973,31.64897381457891,round_0,ATAC
0.2605721879300392,0.4937151755621157,0.1741091930397266,0.0,0.0,0.0716034434681183,8.32271762208068,round_0,BA
0.5548886084257583,0.1985692753510075,0.1631952219439171,0.0,0.0,0.083346894279317,5.8881811748053785,round_0,HEA
0.5336866613665922,0.27705674536449,0.1046229837850826,0.0,0.0,0.0846336094838351,1.18895966029724,round_0,HEA
0.068845420925303,0.3265978467428992,0.0296780389140519,0.3370969677440739,0.2278049706941471,0.0099767549795243,115.3857041755131,round_1,ATAC
0.0705569241329276,0.2828979417158737,0.019934387044717,0.0405939466004225,0.3838014052352799,0.2022153952707819,182.9865534324133,round_1,PEA
0.0197951361190782,0.4556146716517621,0.0693951389729064,0.049429891497451,0.1683076977331535,0.2374574640256487,149.58244869072894,round_1,BA
0.0700039494563313,0.3797019603386503,0.0398635460855946,0.0503556811160712,0.1399739537155572,0.3201009092877985,87.98301486199576,round_1,BA
0.0913570387226616,0.4240631889020564,0.0605342574775141,0.2320105921667729,0.1413758514076798,0.0506590713233136,123.14225053078556,round_1,BA
0.0994397569776903,0.0811932821956023,0.1790867092533545,0.0697817803871051,0.1493661696852802,0.4211323015009711,37.310686482661005,round_1,AAm
0.227224803109542,0.0987308597999014,0.2572130615716996,0.0791218252073833,0.1484184503805247,0.1892909999309466,65.84571832979476,round_1,CBEA
0.0205011873323357,0.319769269353473,0.0400345557989134,0.0405321857479111,0.059931601695884,0.5192312000714863,37.14083510261854,round_1,AAm
0.1212944078616633,0.3430473259451341,0.0407346081030427,0.0406042461907317,0.4543194118994327,0.0,93.36164189667376,round_1,PEA
0.0,0.2527142641696688,0.0398382885164823,0.111494978830671,0.3333308161401877,0.2626216523429854,121.27388535031848,round_1,PEA
0.0,0.5052813906643826,0.0,0.0706874845105599,0.1510543044756262,0.2729768203494273,138.20240622788393,round_1,BA
0.0,0.1394755208280519,0.45021998254641,0.1099659980434149,0.3003384985821226,0.0,125.35031847133756,round_1,CBEA
0.0,0.5862277169858116,0.0,0.0807010944876752,0.3330711885265129,0.0,272.3849964614296,round_1,BA
0.2202676752827558,0.319509151315035,0.0,0.1301746386585095,0.3300485347437033,0.0,104.45859872611464,round_1,PEA
0.0,0.6694037395676202,0.1801772670242751,0.080594195844127,0.0698247975639818,0.0,110.85633404104742,round_1,BA
0.0901931980573438,0.6394575527072175,0.0,0.0702219272862019,0.2001273219492354,0.0,205.1238499646143,round_1,BA
0.1200721699054099,0.499946645104958,0.0,0.0699831889951087,0.3099979959945247,0.0,258.1740976645435,round_1,BA
0.0,0.4842592099518322,0.0,0.091020006989819,0.4247207830583444,0.0,197.7636234961076,round_1,BA
0.0,0.6800526006189997,0.0,0.0998528460300643,0.2200945533509406,0.0,321.18895966029726,round_1,BA
0.0,0.2695054826505967,0.0499425117731952,0.1200835324824792,0.3505987978332005,0.2098696752605285,95.96602972399153,round_1,PEA
0.0,0.4392135634328434,0.0,0.0599621330329241,0.1398364244761968,0.3609878790580323,72.13021939136588,round_1,BA
0.0,0.6866802313494658,0.0,0.1011670046515663,0.2121527639989714,0.0,216.1641896673744,round_1,BA
0.0,0.6696058409186365,0.0,0.1001759606312383,0.1701559882633272,0.0600622101867982,169.6815286624204,round_1,BA
0.0,0.6921834555062866,0.0,0.1096891047557965,0.1683906322080651,0.0297368075298507,248.549186128804,round_1,BA
0.0,0.6805383235345969,0.0,0.1099295847501486,0.1497871990454611,0.0597448926697931,164.41613588110403,round_1,BA
